chapter,sentence,char,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
SPAN notes 14 - The Obstabatory.txt,"chibo heads toward the control panel portion and casts leomund’s tiny hut as a ritual, with dane and rook protected as well, to provide safe haven in the event of something showing up, and coordinates others in their tasks while he and dane remain in the hut preparing.",chibo,safe,377,1140,14,1.650375939849624,15.804511278195488,0.3327449249779347,0.013863606384382006,0.10628764894692871,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane casts bless and gives chibo a chance to throw a crystal wrench he had been holding in his efforts.,dane,bless,382,934,14,3.300751879699248,-0.8458646616541354,0.41566920565832427,-9.056366827132071e-4,-0.006943214567467921,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, meanwhile, goes over the wall surrounded by shifters and we hear screams - of shifters, not artien.",artien,screams,384,408,14,-2,-18.398496240601503,0.9458128078817734,-0.04509435353088603,-0.3457233770701263,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"in goblin, rook speaks with the surrendered cat-person, and finds out the woods are full of them, and they were sent to delay us, by their master zaeurl.",rook,delay,386,882,14,-1,18.454887218045112,0.4747847478474785,0.020923908410481987,0.16041663114702856,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane casts bless and gives chibo a chance to throw a crystal wrench he had been holding in his efforts.,dane,chance,387,934,14,3.300751879699248,2.454887218045113,0.4211099020674646,0.0026283589058298854,0.020150751611362455,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook says we will not kill it, but it must remain here.",rook,kill,397,882,14,-3,15.454887218045112,0.4883148831488315,0.0175225478662643,0.13433953364135964,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane tolls the dead on the injured wolf.,dane,dead,402,934,14,-3,-0.5451127819548873,0.43743199129488575,-5.836325288596224e-4,-0.0044745160545904385,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane tolls the dead on the injured wolf.,dane,injured,404,934,14,-2,-2.545112781954887,0.4396082698585419,-0.0027249601519859605,-0.0208913611652257,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien and dane realize that rook’s impending lycanthropy will not trigger until the following eve, so dane can prepare remove curse in the morning.",artien,curse,406,408,14,-1,-19.398496240601503,1,-0.0475453339230429,-0.3645142267433289,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"four shifters attack artien, two hitting, while four more approach rook.",rook,attack,424,882,14,-1,14.454887218045112,0.5215252152521526,0.016388761018191738,0.12564716780613666,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane casts mass healing word, recuperating rook enough to allow dane to grant him an attack.",dane,grant,433,934,14,1.650375939849624,-0.8947368421052633,0.47116430903155604,-9.579623577144146e-4,-0.007344378075810513,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane casts mass healing word, recuperating rook enough to allow dane to grant him an attack.",dane,attack,436,934,14,-1,-1.8947368421052633,0.47442872687704024,-0.0020286261692775837,-0.015552800631128141,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the shifters clamber over the wall; three charge rook and artien, while two more approach chibo and dane, entering dane’s zone of spirit guardians.",chibo,spirit,438,1140,14,1.650375939849624,17.454887218045112,0.38658428949691087,0.015311304577232555,0.11738666842544959,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the final wolf attacks dane and knocks him prone, then realizes he is alone and outnumbered.",dane,attacks,440,934,14,-1,-2.8947368421052633,0.47878128400435255,-0.003099289980840753,-0.023761223186445773,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"it flees back to the treeline, while dane smashes at its legs as it runs off.",dane,flees,453,934,14,-1,-3.8947368421052633,0.4929270946681175,-0.0041699537924039225,-0.031969645741763406,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,rook destroys two shifters as his whip lifts them into the air and smashes them into the ground several times.,rook,destroys,455,882,14,-3,11.454887218045112,0.5596555965559655,0.01298740047397405,0.09957007030046773,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook uses booming blade on the werebooger as well, and while the thunder damage holds, the rapier damage instantly heals back up.",rook,damage,483,882,14,-3,8.454887218045112,0.5940959409594095,0.009586039929756363,0.07349297279479879,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the werebooger rushes rook and smashes him, then gores him - and he is down, hard.",rook,hard,502,882,14,-1,7.454887218045113,0.6174661746617466,0.008452253081683802,0.06480060695957582,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"he tells the non-dane crewmates via awakened mind, and describes that he can fix this with significant time, but that we need dane sane and in control.",dane,significant,506,934,14,1.650375939849624,-2.2443609022556394,0.5505984766050055,-0.0024029559981323763,-0.01842266265234822,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo smashes another, knocking it prone but doing no damage.",chibo,damage,514,1140,14,-3,14.454887218045112,0.45366284201235657,0.012679725629864134,0.09721122982895837,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo, annoyed at the commotion, steps out of the hut and stalks toward the wolves, muttering “how is one supposed to discover the secrets of the universe with all this fucking noise?!”",chibo,annoyed,516,1140,14,-2,12.454887218045112,0.4554280670785525,0.010925339664951853,0.08376093743129755,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane becomes antagonistic, and rook and artien surround dane, with rook pressing the silver talisman against dane’s chest and calling for the silver flame - while chibo steps into shadows.",dane,antagonistic,516,934,14,-2,-4.2443609022556394,0.5614798694232862,-0.004544283621258714,-0.034839507762983474,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo launches two more eldritch blasts at the werebooger from his vantage point, then taunts it to distract it from rook and the machinery.",rook,distract,520,882,14,-2,5.454887218045113,0.6396063960639606,0.006184679385538677,0.047415875289129855,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane casts mass healing word, recuperating rook enough to allow dane to grant him an attack.",rook,grant,534,882,14,1.650375939849624,7.105263157894736,0.6568265682656826,0.008055853920515573,0.06176154672395273,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane casts mass healing word, recuperating rook enough to allow dane to grant him an attack.",rook,attack,537,882,14,-1,6.105263157894736,0.6605166051660517,0.006922067072443011,0.05306918088872976,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo, annoyed at the commotion, steps out of the hut and stalks toward the wolves, muttering “how is one supposed to discover the secrets of the universe with all this fucking noise?!”",chibo,fucking,540,1140,14,-4,8.454887218045112,0.4766107678729038,0.007416567735127291,0.0568603526359759,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook uses his whip to pull it down onto a crystal shard, killing it, as it reverts back to ogre form.",rook,killing,550,882,14,-3,3.1052631578947367,0.6765067650676507,0.003520706528225325,0.026992083383060826,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane calls on the silver flame and is awash in a sense of disgust and guilt as he transforms into a lupine form.,dane,disgust,550,934,14,-3,-7.2443609022556394,0.5984766050054406,-0.007756275055948222,-0.05946477542893637,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane calls on the silver flame and is awash in a sense of disgust and guilt as he transforms into a lupine form.,dane,guilt,551,934,14,-3,-10.24436090225564,0.5995647442872688,-0.01096826649063773,-0.08409004309488927,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",rook,attack,560,882,14,-1,2.1052631578947367,0.6888068880688807,0.0023869196801527626,0.018299717547837848,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien takes out two of them, misses the third; while chibo bisects a second werewolf with an eldritch blast, a negative-space silent beam.",chibo,negative,561,1140,14,-2,6.454887218045113,0.49514563106796117,0.005662181770215011,0.04341006023831509,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",rook,flees,563,882,14,-1,1.1052631578947367,0.6924969249692496,0.0012531328320802004,0.00960735171261487,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",rook,worse,566,882,14,-3,-1.8947368421052633,0.6961869618696187,-0.0021482277121374865,-0.016469745793054064,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane casts bless and gives chibo a chance to throw a crystal wrench he had been holding in his efforts.,chibo,bless,567,1140,14,3.300751879699248,9.75563909774436,0.500441306266549,0.008557578155916106,0.06560809919535682,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane casts bless and gives chibo a chance to throw a crystal wrench he had been holding in his efforts.,chibo,chance,572,1140,14,3.300751879699248,13.056390977443609,0.5048543689320388,0.0114529745416172,0.08780613815239854,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane becomes antagonistic, and rook and artien surround dane, with rook pressing the silver talisman against dane’s chest and calling for the silver flame - while chibo steps into shadows.",rook,antagonistic,595,882,14,-2,-3.8947368421052633,0.7318573185731857,-0.004415801408282611,-0.033854477463500024,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane calls for ahuatemoc from the brazier as chibo helps unpack it.,dane,helps,605,934,14,3.300751879699248,-6.943609022556391,0.6583242655059848,-0.007434270902094637,-0.05699607691605888,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"unfortunately, seeing the brazier, hated and despised, dane begins to lose control.",dane,hated,612,934,14,-3,-9.943609022556391,0.6659412404787813,-0.010646262336784144,-0.08162134458201177,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo, grievously wounded, crawls a few feet to ensure rook’s safety, then uses thunder step to blast the ogre with a thunderclap while teleporting to a high vantage point out of reach.",chibo,ensure,619,1140,14,1.650375939849624,14.706766917293233,0.5463371579876434,0.012900672734467749,0.09890515763091941,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo, grievously wounded, crawls a few feet to ensure rook’s safety, then uses thunder step to blast the ogre with a thunderclap while teleporting to a high vantage point out of reach.",chibo,safety,621,1140,14,1.650375939849624,16.357142857142858,0.5481023830538394,0.014348370927318296,0.11000417710944027,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo, grievously wounded, crawls a few feet to ensure rook’s safety, then uses thunder step to blast the ogre with a thunderclap while teleporting to a high vantage point out of reach.",chibo,reach,638,1140,14,1.650375939849624,18.007518796992482,0.5631067961165048,0.015796069120168843,0.12110319658796113,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"it wraps itself around dane and says, “child of the flame, accept my aid!”",dane,accept,645,934,14,1.650375939849624,-8.293233082706767,0.7018498367791077,-0.008879264542512599,-0.06807436149259659,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane feels its warmth encompass him and pushes away the rage until it vanishes from his mind.,dane,warmth,651,934,14,3.300751879699248,-4.992481203007519,0.7083786724700761,-0.005345268953969506,-0.04098039531376622,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo launches two more eldritch blasts at the werebooger from his vantage point, then taunts it to distract it from rook and the machinery.",chibo,distract,656,1140,14,-2,16.007518796992482,0.5789938217122683,0.014041683155256564,0.10765290419030032,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,dane feels its warmth encompass him and pushes away the rage until it vanishes from his mind.,dane,rage,658,934,14,-2,-6.992481203007519,0.7159956474428727,-0.007486596577095845,-0.05739724042440148,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",chibo,attack,664,1140,14,-1,15.007518796992482,0.5860547219770521,0.013164490172800422,0.10092775799146991,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",chibo,flees,667,1140,14,-1,14.007518796992482,0.588702559576346,0.012287297190344283,0.0942026117926395,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane is attacked by the female, and bitten once again.",dane,attacked,667,934,14,-1,-7.992481203007519,0.7257889009793254,-0.008557260388659014,-0.0656056629797191,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",chibo,worse,670,1140,14,-3,11.007518796992482,0.5913503971756399,0.00965571824297586,0.07402717319614827,The Obstabatory
